face_id,content,label
facebook_corpus_msr_385652,lage raho jab tak india media main se number par na a jaye|yeh idiot journalist iso ko shayad top karna mante hain main,2
facebook_corpus_msr_1234065,daud ke saath baten karna andruni mamla hay|to shivsena ne support diya hai|vah bahar ki party ho gayi|shivsena ka ye apman udhdhvji ko sahan nahi karna chahiye,3
facebook_corpus_msr_360233,suar hamare me haram hai dekhna v pasand nhi krte baki kisi me pass dimag ho to bata do ki palta kon hai khata kon hai dimag nam ki chiz hai ya hai hi nhi,3
facebook_corpus_msr_1274994,matalab modi,3
facebook_corpus_msr_329830,अजय क ् य ा कह े ग े व ै स े एक ब ा त त ो ठ ी क ह ै जय ा बच ् चन म ो द ी ज ी क ो आइन ा द ि ख ा त ी ह ै और उनक े पत ि क ु छ द ि न त ो ग ु ज ा र ि य े ग ु जर ा त म े ं भक ् त ी म े ं ल ी न ह ै ऐस े ह ी ट ् व ि ं कल खन ् न ा भ ी ह ै,2
facebook_corpus_msr_373004,व ो म ा दरच ो द हर ब ा र अ ं दर घ ु स आत े ह ै ं और हम यह ा ँ बस न ि ं द ा और ग ु स ् स ा द ि ख ा कर अपन ा कर ् तव ् य प ू र ा समझ ल े त े ह ै ं,3
facebook_corpus_msr_474025,yeh kaam karne ke liye inch ka seena chhiye|next time bhi modi sarkar,1
facebook_corpus_msr_382673,ग ु जर ा त ब ी ज े प ी क ी च ि ं त ा खत ् म ह ु ई ब ी ज े प ी स ् ट ा र प ् रच ा रक र ा ह ु ल ब ा ब ा||कल स े ग ु जर ा त य ा त ् र ा पर|:winking_face_with_tongue: :squinting_face_with_tongue: :face_with_tears_of_joy: bjp gujarat :registered: labour day ⊙,2
facebook_corpus_msr_1978773,chutya to tu hai lund kate hue mulle,3
facebook_corpus_msr_346590,bhakto isi khushi me nanga baba ka land dhoke pani piyo|kyunki tum log nanga baba ka land dhoke pani pite ho,3
facebook_corpus_msr_367640,aby tumhary bap dada ne angrezo ki mukhbari ki thi or aaj tum isi ki kar rhy ho sharam to tumko ana chayi andh bhakt or tumhary papa modi pak jakar nawaz ke bairthday mnaty h saly gaddar rakesh singh chaudhary,3
facebook_corpus_msr_1561864,matherchod mla ko|nanga kar ke city me ghumao,3
facebook_corpus_msr_2073781,kya jumla hai modiji|kucch to sharm kar lo,3
facebook_corpus_msr_340696,sarkar ne apne style me media ko bhulvake ish ghtna ki kadi ninda kari ki nahi us ninda se pakistan bahaut darta hai dub maro salo tum bhi vaise jaise pahelewale,3
facebook_corpus_msr_371185,|tino paleyrs ko maoka milna chahiy|chaympiyn tarofi me|gaotm|robin rayna ko,1
facebook_corpus_msr_694951,jab tere ghar me police wala gunda gardi kare tab tu|apni gaand uske aage kar dena|bhosdi ke harami k pille,3
facebook_corpus_msr_383239,o chuteya log ab tmri bhasha sikho kia ma,3
facebook_corpus_msr_1430268,पढ ़ े ं फ ी फ ा वर ् ल ् डकप क ो ग ू गल क े ड ू डल क ा सल ा म http t|co p zvka qu http t|co ijjvlacvpi,1
facebook_corpus_msr_2082740,wah re midi jii kaise black mony le rahe ho garibo se kya khene,2
facebook_corpus_msr_387433,pakistan ki maiat kab hogi|modi tum kab jagoge|kab action loge,3
facebook_corpus_msr_362343,ab tk sp aap k khelaaf hinsaa ka peryog kr rahi thi aur ab haath monh dho kr bechari mamta k peeche pad gae ho,3
facebook_corpus_msr_1907031,bengal me hue the to ek article post nhi kia tha,2
facebook_corpus_msr_640495,जनसमस ् य ा स ु लझ ा न े क े बदल े क ् य ो ं धर ् म ो न ् म ा द भड ़ क ा कर ध ् य ा न बट ा य ा ज ा त ा ह ै च ा ह े व े ह ि न ् द ु स ा मप ् रद ा य ि क ह ो य ा म ु स ् ल ि म स ा मप ् रद ा य ि क क ् य ा द ो न ो अन ् दर स े म ि ल े ह ु ए त ो नह ी ह ो त े क ् य ो ं क ी क ि स ी भ ी द ं ग े म े य े म ा र े नह ी ज ा त े और म े ल ज ो ल बढ ा न े क ा प ् रय ा स करन े व ा ल े पर म ि ल ज ु ल कर आक ् रमण करत े ह ै,3
facebook_corpus_msr_364573,jis kashmir me sal pahle muslim alpsankhyak the aaj ho kr naye desh ki mang kr rhe h sbhi isse sabak le inki ma ki ankh,3
facebook_corpus_msr_452440,ladka bola ki jhoot mat bolo nanaji ko piles hai,1
facebook_corpus_msr_363511,tow hamri foz ko ma chudwane ky liye khada kr rakha h waha|jo itni tarif kr rhe rhe ho pakistan ki,3
facebook_corpus_msr_288090,aaplog ninda ke shiwa or kuchh kar sakte hain,3
facebook_corpus_msr_1746449,ha,1
facebook_corpus_msr_1975569,isis फ ि ल ् म क ा आखर ी श ॉ ट इर ा क म ो स ु ल म े ं चल रह ा ह ै ल े क ि न इस फ ि ल ् म क ा ब ॉ क ् स ऑफ ि स इ ं ड ि य ा म े ं ब ी ज े प ी थ ि एटर म े ं ह ु आ ह ै इस फ ि ल ् म स े बगद ा द ी न े ज ि तन ा नह ी ं कम ा य ा उसस े कह ी ं ज ि य ा द ा म ो द ी न े कम ा य ा और तक य े फ ि ल ् म ज ो र श ो र स े चल े ग ी hindustanम े ं,2
facebook_corpus_msr_383255,hum kadi ninda karte hai|aby kuch karoge ke ya aise hie marne doge,2
facebook_corpus_msr_502514,ye to malware alert bol rahi hai abhi to maine naye mobile me sim bhi nhi dala :face_with_tears_of_joy:,2
facebook_corpus_msr_336670,mai pradhan montri hota pakitanko jalakar rakha kadatasanik kakhun sahanahijata,3
facebook_corpus_msr_364587,in kayar pakistani sena ke upar hamla kyo nhi krte ho|mita do salo ko|sirf jumle baji se kuchh nhi hoga,2
facebook_corpus_msr_866661,abki baar akhilesh sarkar,1
facebook_corpus_msr_349330,bahot aha aapne socha h bhai jaan|meri bhi yahi soach h|sabki ye soach ho jaye to ek shakhs hindustani ho jayega,1
facebook_corpus_msr_2082491,sahi kaha isi liye itne bade desh k pm only th pass hai,2
facebook_corpus_msr_2082570,baaton ki tod mod ke bolo or logo ko bhdkao pr ab hme pta hai selective or paid media ke baare me,2
facebook_corpus_msr_350368,अब बरद ा श ् त क ी हद े ं प ा र ह ो च ु क ी ह ै ं आरप ा र क ी ब ा त ह ो न ा च ा ह ि ए,2
facebook_corpus_msr_400304,अब प ा क ि स ् त ा न क ी उम ् र प ू र ी ह ो च ु क ी ह ै और अब उसक ी च ि त ा सज ा द े न ी च ा ह ि ए भ ा रत ी य आर ् म ी द ् व ा र ा ।,3
facebook_corpus_msr_367953,भ ा ड ़ म े ं ज ा इए ल ु ल ि य ा प ु ल ि य ा हम े ं त ो हम ा र े ज ो स ै न ि क मरत े ह ै ं उनक े ब ा र े म े ं पहल े स ो चन ा च ा ह ि ए,3
facebook_corpus_msr_1731663,pagal,3
facebook_corpus_msr_340579,arre wiwi ko chod ke dusra nikah nehi kiya hai|desh ki sewa kar raha hai|statesmanship ke liye ram v sita ko chode the|modi ji ki wiwi ko problem hoti to court mein roti aaj jeise muslim mahilayen roo rahi hai,2
facebook_corpus_msr_357223,aise sapne kabhi sach nhi hote|sapne|sapne hi rah jate h,2
facebook_corpus_msr_1261700,अब े न ं द ु फ ि र पठ ा नक ो ट|क ा रग ि ल क ि सक ि द े न ह ै,3
facebook_corpus_msr_688509,congress n bjp sa badiya ha aap,1
facebook_corpus_msr_2082741,bank me paisa rakhne ki zarurat nahi doston,1
facebook_corpus_msr_1887388,aisa kyun,1
facebook_corpus_msr_1201793,to tera boss kaun sa india me tikta hai,3
facebook_corpus_msr_1723226,abey buddhe burhapa meh dimaag satya gaya hai kya,3
facebook_corpus_msr_349659,ye underwear bhi utar de pure universe me famous ho jaayegi,2
facebook_corpus_msr_2127032,एक ् सप ् र े स ग ृ प ब ी ज े प ी व ि र ो ध ी ह ै । ब ि क ा उ म ि ड ि य ा क ा यह ी क ा म ह ै । क ु छ अच ् छ ा द ि खत ा ह ी नह ि ।,3
facebook_corpus_msr_401379,kren gy yr inky sar kiya inko jala k rakh kr den gy jo krna ha kr len ye,3
facebook_corpus_msr_747684,क ो ई ब ा त नह ी ं द ि ल स े आप क े स ा थ ह ै ं ।,1
facebook_corpus_msr_334410,to kya gurbak|gomata to khun nahi kya|to shor kahe,2
facebook_corpus_msr_356335,isko hi kehte he chori sinajori inka pakka ilaj hona chahiye,3
facebook_corpus_msr_445793,bhrashtachar to ab x speed se ho ra hai sir ji aapke ke note ke hi kitne scam aa gye ministers|axis bank|ye to wo bade bade scam the rs ka scam to koi btayega bhi nhi news channel waale bhi lenge ke scam ka btane ka poor is crying and rich is flying,3
facebook_corpus_msr_350325,doob maro saalo haramiyo agar thodi si bhi apni izzat chahte ho,3
facebook_corpus_msr_1406118,त ी न स ा ल क ी इस बच ् च ी न े बन ा य ा त ी र ं द ा ज क ा र ा ष ् ट ् र ी य र ि क ॉ र ् ड । ज ा न े ं क ौ न ह ै यह,1
facebook_corpus_msr_495663,itna hi karcha agar medal k pehle sab mil jaaye to kya baat,2
facebook_corpus_msr_403659,yeh chutiye aaj tak gudda guddi ka khel khelrahe hai,3
facebook_corpus_msr_1389094,aur delhi me farji degree vale vidhayak ho aesa bhi kah do,2
facebook_corpus_msr_349960,inch choro bhai log to inch ke na honepar bhi parashn utha rahe hae tong,2
facebook_corpus_msr_1277524,lalu ne gand phaad di thi bihar me bjp or rss ki,3
facebook_corpus_msr_399414,hum ko pata bhi nahe our surgical strike bhi ho gaya ye chutia bana rahe hn,2
facebook_corpus_msr_1723829,स ो न ू न ि गम क ो स ि र ् फ आज ा न स े ह ी नह ी बल ् क ि म ं द ि र और ग ु र ु द ् व ा र ा क े स ् प ी कर स े भ ी पर े श ा न ी ह ै|इसल ि ए स ि र ् फ म ु सलम ा न ो ं क ो पर े श ा न ह ो कर ज ा द ा ओवर र ी य ा क ् ट ह ो न े क ी जर ू रत नह ी ह ै|हर ब ा र उड ़ त ा त ी र लपकन ा अच ् छ ी आदत नह ी ह ै,2
facebook_corpus_msr_368236,क ु ल म ि ल ा कर त ु म ् ह ा र ा म ा मल ा म ि क ् स ह ै इसल ि ए क ि स ी भ ी क ा ं ग ् र े स ी भ ा जप ा ई य ा isi म ु स ् ल ि म ज ी ज ा स े प ू छ ल ो ट ् र े डम ा र ् क क े स ा थ जव ा ब म ि ल ज ा एग ा । :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,2
facebook_corpus_msr_1731605,ye chara chor uska beta mitti chor sala pura khandan chor hai,3
facebook_corpus_msr_1362859,damdar baanda has ye,1
facebook_corpus_msr_233680,rohit ji ye proffecer log ko kyo bulate hain ye log asli mudde se bhatkate hain aur naxaliyon ka support karte hain,2
facebook_corpus_msr_407666,sab pata hai lekin pakarne nahi ja sakte chutiye kahi ke,3
facebook_corpus_msr_367704,क ु छ नह ी ब ो ल े अगर शर ् म ह ै अपन े द े श क े प ् रत ि|त ो करव ा ई करक े बत ा ओ । स ि र ् फ कह द े न े स े े नह ी ह ो ग ा क ी य े बल ि द ा न ब े क ा र नह ी ज ा यग ी । र े कब ह ो ग ा करव ा ई,3
facebook_corpus_msr_406992,wahi to meri samajh me nahi aarha logo ko kya maja aarha hai is film me,1
facebook_corpus_msr_2280135,अगर आप एक भ े हत ा र क ा म क ी तल ा स क ा र रह े ह े त ो य े म े र ा म ो न ा म ् ब ा र ह े क ा ल क ा र सकत े ह ै whatsaap no व ि र े न ् द ् र स ि ं ग प ं व ा र,1
facebook_corpus_msr_383399,ab shuru hogi bharat ki taraf se kadi ninda ki karwahi,2
facebook_corpus_msr_1946935,क ् य ा भ ा रत म े अल ् पस ं ख ् यक स ि र ् फ ़ म ु स ् लम ा न ह ी रहत े ह ै उनस े कम ज ै न|स ि ख|प ा रस ी|ब ौ द ् ध ईस ा इ भ ी ह ै प ् रश ् न स ि र ् फ ़ आपक े व ि श ् व ा स क ा भ ी ह ै|बहस ब ा ज ़ ी कलह क ा क ा रण ह ै ब ा ज आय े सब,2
facebook_corpus_msr_410005,bado ko bhi pakdo|unhe bhi pakdo jo des k liye nahi aapne vyktigat ricord k liye khelte hai aur apni market velue badhane me lage rahte hai,2
facebook_corpus_msr_442472,hdfcbank mai gundaagarsi but smily|kashmira aditya puri ko koi action nai lenaa ye sab ek thaali ke chate batte hai delhi ke ito express building mai hui employess k sath full gundagardi aur unse liya gyaa resign sankalp aur khushboo jo ek no|ke gunde hai unhone liyaa resign,2
facebook_corpus_msr_2260861,लगत ा ह ै यह चमत ् क ा र द ो द ि न म े ह ो गय ा । पहल े क ु छ नह ी ह ु आ ह ी नह ी ।,2
facebook_corpus_msr_367449,yahi to vajah hai har jagah se bjp hi nikal rahi hai|shasan prashan shakht hai|public khush hai|bhakt damru baja rahy hai,2
facebook_corpus_msr_372487,ye congessi sugar h sala ise hi isis me bhejo kutta sala,3
facebook_corpus_msr_452157,my name is lakhan sajno ka sajan oh maira yaar hai toppa,1
facebook_corpus_msr_2179381,mayuri garg vaishali dubey karo apne dosto ko tag :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,1
facebook_corpus_msr_1351239,desh ved sr nhi calta savidhan he,2
facebook_corpus_msr_360468,post udane se kuch nahi hoga sar chaheye pakistaniyo ka,2
facebook_corpus_msr_1430538,र ा ईटर ् स ब ि ल ् ड ि ं ग|व ि क ् ट ो र ि य ा म े म ो र ि यल|एस ् प ् ल ा न े ड ईस ् ट|शह ी द म ि न ा र|गवर ् नर ह ा उस ह ा वड़ ् स ् स स ् ट े शन क ा भ ी र ं ग बदल द ो तक ि टक ् स र ि य ा यत म ि लन े लग े,2
facebook_corpus_msr_126560,र ा मच ँ द ् र कह गए स ि य ा स े|भ ा रत म े ँ ऐस ा गदर ् भर ा ज आएग ा|एक गध ा द ि ल ् ल ी ब ै ठ े ग ा|एक य ू प ी म े ँ र ा ज चल ा एग ा|ज ु मल ो ँ स े फ ि र द े श चल े ग ा|अ ँ ध ो ँ म े ँ क ा न ा र ा ज ा कहल ा एग ा,2
facebook_corpus_msr_329814,ndtv waalo madarchodo wo kuch bhi khaaye tumhaare baap ka kya ja raha hai,3
facebook_corpus_msr_356322,pahla en choro se janta ka khaya lutta hua wapis nahi karwayga kya,3
facebook_corpus_msr_1228731,baja danka,3
facebook_corpus_msr_1034513,kisi ki haye to nahin,2
facebook_corpus_msr_2141831,shala ave ayega majja pakistani okaa maa chod deenge esbar india najar dala too,3
facebook_corpus_msr_654884,but mai ek baar kisi muslim ko pm dekhna chahta hu|taki world ko malum chale ki hme bhi hindu ki tarah samman mila h|aisa koi post nhi h jha pe muslimo ki bhagidari nhi h,1
facebook_corpus_msr_1477094,antinational bolne walon ki aisi ki teen taisi|kisi se bhi darne ki jaroorat nahi hai|aise logon ko mere paas bhejo|kam se kam pehchan to karo aur unhe benakab karo,2
facebook_corpus_msr_325369,tum yaar bewaqoof ho|jao jaa ke bahubali dekho itna hi tera iq hai,2
facebook_corpus_msr_654855,koi chor baimaan lutera ab bach na payega samjhe|:angry_face:,3
facebook_corpus_msr_1947197,आज ा न पढ ़ प ा रह े ह ो|व ो भ ी ल ा उडस ् प ी कर म े य े क ा फ ी नह ी ह ै,3
facebook_corpus_msr_1946747,bhut khoob,1
facebook_corpus_msr_671800,रव ि भ ा ई क ् य ा ब ा त कह ी ह ै|बढ ी य ा ।,1
facebook_corpus_msr_1805257,ab tak tapka nai ye buddhan,2
facebook_corpus_msr_1561888,ache din agay|:smiling_face_with_horns: :smiling_face_with_horns: :smiling_face_with_horns: :smiling_face_with_horns: :smiling_face_with_horns:,2
facebook_corpus_msr_387413,pak ka sath aarpaar kee ladai ladnee hooge roj roj kaa rona metavo modigee bjp haa jab tak hoo sakta haa,2
facebook_corpus_msr_2117637,razi ashraf abey madarsa chaap allah ke laude choop ho jaa|woh jo tamasha sara duniya mein macha kar rakke ho tum chootiye musalmanoo ney|isi ke kaaran yeh ho raha hai|saale khud chain se jeethe mahi ho|dusron ko jeene nahi dete ho tu allah ke gaand mein tah kya jab aur baki hamle hue teh u|s mein|jo teri madarcod jihadi musalmanoo ney kiya tah|tum log trump ko hate karte ho|modi ko hate karte ho|israel ko hate karte ho shia sunni ko hate karta hai|hate tum log paal tey hoo aur duniya ko dosh dete ho,3
facebook_corpus_msr_2081780,abey jaa toilet saaf kar,2
facebook_corpus_msr_331233,chacha ji insan ko marna thik hai ya nahi wo bataye sirf,2
facebook_corpus_msr_365445,अबक ी द ा ल नह ी गलन े व ा ल ी कड़ ी टक ् कर ह ै,3
facebook_corpus_msr_1804806,hhaahha salya hun das rha,1
facebook_corpus_msr_2173970,sale issme android beech main kaise aageya|hum toh spec ke bare main baat kar rehe hain|ch*tiya,3
facebook_corpus_msr_387070,पहल े श ु र ु आत कर ो ज ो क ॉ ं ग ् र े स क ो छ ो ड ़ bjp म े गय ा ह ै वह ी स े श ु र ु आत कर ो स ा ल े अनपढ ़ ग ँ व ा र न े त ा बन गय ा,2
facebook_corpus_msr_387059,jahelo ki government hai kuch bhi bol sakte hain,2
facebook_corpus_msr_349943,amit shah bol reha ki bharat ko bolne vala pm chahiye tha ji ha hme bolne vala pm chahiye tha bark krne vala nahi,3
facebook_corpus_msr_1431859,अर ु ण ज े टल ी क ो व ि त ् त व रक ् ष ा म ं त ् र ा लय|र ा जन ा थ क ो ग ृ हम ं त ् र ा लय और स ु षम ा बन ी ं व ि द े श म ं त ् र ी,1
facebook_corpus_msr_372265,diggi tu to aish our new bibi ke saath haraamjaade deshdrohi saale kisi din tujhe military thokegi,3
facebook_corpus_msr_403656,क ृ पय ा ध ् य ा न द ी ज ि ए|अब हर क ो ई अपन े android mobile :mobile_phone: स े घर ब ै ठ े हज ा र ो ं र ु पए हर मह ी न े कम ा सकत ा ह ै और व ो भ ी ब ि न ा क ो ई प ै स ा लग ा ए । य े झ ू ठ नह ी ं ह ै । म ै ं इसस े र ू पए हर मह ी न े कम ा रह ा ह ू ँ । आपक े join ह ो न े क े ब ा द म ै ं आपस े contact करक े स ा र े proof द ू ं ग ा और आग े क ै स े क ा म करन ा ह ै|व ो भ ी बत ा य ा ज ा य े ग ा । join ह ो न े क े ल ि ए|अपन े android phone क े play store म े ं champcash ल ि ख ो और उस app क ो अपन े mobile phone म े ं install कर ल ो ।|अब app क ो open करक े sign up with champcash पर click करक े अपन ी details भर द े ं ।|refer id of sponsor प ू छ े ग ा वह ा ँ पर ड ा ल द ो । इस i d क ो ख ा ल ी प े पर पर ल ि ख ल े ं आग े जर ू रत पङ े ग ी ।|complete challenge और अपन ी id activate करक े business स े ज ु ड ़ ज ा ओ ।|जय ह ि न ् द|जय च ै ं पक ै श,1
facebook_corpus_msr_324312,doctor banne ke liye dimaag chahiye jo tumhaare bhai ke paas nahin hai,3
facebook_corpus_msr_1033737,se kyu kiye agar note ki kami nhi to,2
facebook_corpus_msr_484987,india ki phat gai bhak ny k luya magwa ya hy,2
facebook_corpus_msr_398272,kadi ninda bahut ho gai ab kadi karyavahi chahiye|kyon apni kadi ninda wale jumle ka majak udva rahe ho,3
facebook_corpus_msr_1731643,laloobole,1
facebook_corpus_msr_1600611,is ko kahta han ghus ka marina|yar kia mazaq ha,1
facebook_corpus_msr_1805586,kuch to sharam karo anna,2
facebook_corpus_msr_373408,गलत ब ा त म ि ँ य ा|स ो च ठ ी क रख ् ख े ज ा च ु क े ह ै ं क ु छ नह ी ह ु आ|स ो च बदल ो तभ ी द े श बदल े ग ा|क ा श श ु र ु स े ह ी य े द े श ह ि न ् द ु त ् वव ा द पर आग े बढत ा त ो आज द े श क ी य े ह ा लत नह ी ह ो त ी|ह ा लत क ौ न स ी ह े|उपर क ी स ा र ी क ॉ म े ं ट ् स पड ़ कर द े ख ो,2
facebook_corpus_msr_342666,kb se wahi bat sala show nahi dekhenge to mar jayenge kya,3
facebook_corpus_msr_1521935,bhook hadtal karo,2
facebook_corpus_msr_1724146,madarson aur schoolon me din aur sarkari kaamo me ya din,2
facebook_corpus_msr_319432,म ु ं बई इ ं ड ि य ं स न े ग ु जर ा त ल ा यन ् स क ो हर ा य ा|स ु पर ओवर स े ह ु आ म ै च क ा फ ै सल ा,1
facebook_corpus_msr_360785,tabha karni si kya hoga pakistan ko hi mita do,3
facebook_corpus_msr_1155457,श ् र ी श ् र ी रव ि श ं कर स े ब े ं गल ु र ु म े ं म ि लन े क े ब ा द ब ु रह ा न व ा न ी क े प ि त ा न े कह ा इल ा ज क े ल ि ए गय ा थ ा आश ् रम sri sri ravishankar burhan wani art of living muzaffar wani,1
facebook_corpus_msr_383010,apni mansikta par thoda vichar kariye kumar bharti jee ek tarah ki soch chipak gayi hai dimag me apke|galat ko galat kahna achcha hai par har galat ko galat kahiye na|apko lagta hai naksali hamla ek hi bar huwa hai to ye link zarur dekhiye,2
facebook_corpus_msr_360819,midea balo bolo jhoth nehi too aap ka baap modhi marega,2
facebook_corpus_msr_398266,इसक े प ा क प ् र े म क ो द े खत े ह ु व े इस द ो गल े द े श द ् र ो ह ी अन ै त ि क ज ा नवर क ो त ु रन ् त प ा क ि स ् त ा न एक ् सप ो र ् ट कर द ी ज ि ए ा रतसरक ा र,3
facebook_corpus_msr_1723182,teri maa ko chodne ke lisa bhej usko bosadekee,3
facebook_corpus_msr_1583967,toh kya huwa,2
facebook_corpus_msr_451038,lage raho hum bhi hai sath me good and great p|m,1
facebook_corpus_msr_409293,आज ग ा ँ ध ी जय ं त ी क े उपलक ् ष ् य म े ं श ् र ी प ् रक ा श ज ै सव ा ल न े ग ा ँ ध ी क े ग ु प ् त सन ् द े श क ा प ा ठ क ि य ा|श ् र ी प ् रक ा श ज ै सव ा ल क ा कह ा औरत प ु र ा न ी ह ो न े पर मज ा कम ह ो ज ा त ा ह ै ग ा ँ ध ी भ ी ब ु ढ़ ा प े तक इसक ा प ा लन करत ा रह ा और औरत े बदलत ा रह ा और अब ग ा ँ ध ी क ी न ा ज ा यज ओल ा द े क ा ं ग ् र े स ी भ ी इसक ा प ा लन कर रह े ह ै,3
facebook_corpus_msr_300648,kya,1
facebook_corpus_msr_372974,bhagat jabtak sath hai tabtak bano bekhub aache din aagye,2
facebook_corpus_msr_1805169,व ा ह त ी न स ा ल ब ा द यह ज ा ग े त ो सह ी|बह ु त बध ा ई ह ो|पर उस ल ो कप ा ल क ा क ़ य ा ह ु आ आन ् न ा ज ी|आज आप इस ब ा र े म े ं क ् य ो ं श ा ं त ब ै ठ े ह ै ं,2
facebook_corpus_msr_386777,aise netawon ko dismiss kar dena chahiye jo society me jahar gholte ha khud kyoun nahi ladate congress se awam me nafrat failate ho,2
facebook_corpus_msr_1089555,अब भ ी द े श म े ं प ा क ि स ् त ा न स े द ो स ् त ी करन े क ा स ु झ ा व द े न े व ा ल े और द ो स ् त ी क े प ् रय ा स करन े व ा ल े म ौ ज ू द ह ै ं|र ा ष ् ट ् र भक ् त ि क ा प ् रम ा ण द े न े व ा ल ो ं स े सबस े पहल े न ि व े दन ह ै क ि वह ऐस े ल ो ग ो ं क ा भ ी र ा ष ् ट ् रभक ् त ि य ा द े श द ् र ो ह ी क ा प ् रम ा ण पत ् र द े ं|द ि ल आहत ह ै शह ी द ो ं क ी शह ा दत स े द ु ख ी ह ू ँ ज ु मल े ब ा ज ो ं क ी ब ा त ो ं स े ह ै र ा न ह ू ँ|शह ी द ो ं क ो सल ा म नमन,2
facebook_corpus_msr_383075,abhi modi company gau raksha me busy hai|free hone per kari ninda kar denge|plz distrub na krein,2
facebook_corpus_msr_23442,kanhaiya kumar|bharath ke|logu tere satu hain|hindu|musalman ke nam par garibu ko marnevala rss isis fascist|terrorist shaktiyoko|haranevala ham hain|koi bi desh drohi ka ho|yadrako desh me kishan ko abhi kane milti hain|govt ka subsidy miltiye usko karan communist ka netha ak gopalan hain ems|akg|jyoti basu|ab bardhan|jese kishan|trader netene unko subsidy dilaneme kam kiyata||ham hain kanhaiya tere satu|lal salam kanhaiya ham bhagath sing hain,3
facebook_corpus_msr_367681,netao ko bodar par bhejna chahiye ye madarchod baith kar apni ma chuda rahe hai,3
facebook_corpus_msr_364669,bhai mera bhi kashmir mei hai aur mujhe is par fakhr hai,1
facebook_corpus_msr_398453,marr|ja|sale|||tharaki|||teri okat nai he bolane ki,3
facebook_corpus_msr_1360480,bjp अपन े सबस े ख़र ा ब द ौ र स े ग ु जर रह ी ह ै|एक सपन ो क े स ौ द ा गर द ू सर ा दल ा ल न े प ा र ् ट ी क ो न ी त ि एव ं न ै त ि कत ा व ि ह ी न कर द ि य ा ह ै i प ा र ् ट ी क ा पतन न ि श ् च ि त ह ै i,3
facebook_corpus_msr_1351207,sahi baat|har chaurahe pr cow ki haalat sabko ni dikhti,1
facebook_corpus_msr_451144,bhai tujhe speech dene ke alawa kuch ata bi hai|kuch krke bi dikhao,3
facebook_corpus_msr_329845,pet me|ja kar chek kar lo|khaya toh khaya pehli thodi hain jisne beef beef khaya,2
facebook_corpus_msr_349386,aise hi hatya kr kr k sare deshdrohiyon ko marenge musalman,3
facebook_corpus_msr_2379940,desh hindu rashtra to nahi par sangh rashtra to ban chuka hai jaha har jagah sanghi suar ghuse hue hain aur dalit aur muslims ko dabana chahte hain sanghi suar murdabad,3
facebook_corpus_msr_349440,tin talak bete ho jata lavarish|tum jase logo karate kamaneka jariya||bhejet ho jannat|khud lete ho maja|duniya ke li chhodte ho tention,2
facebook_corpus_msr_444465,muze nahi pata ki modi kya kar rahe he|hume arthvavsta ya jo kuch bhi ye muze likhna bhi nahi ata|par fir bhi hum lok pichale sal tak aaise logo ko pm ko zel rahe the ki vo bolte he nahi the|ye bol rahe he aur hume kuch accha sunai de raha he|inhine sirf day mange he|to agar hum galat nahi to pure days dene chahiye,1
facebook_corpus_msr_1416187,retweeted ndtv videos sad प ् र ा इम ट ा इम क ् य ा अपन े व ा द े भ ू ल गई म ो द ी सरक ा र|http t|co bhev yy k,2
facebook_corpus_msr_1805531,tumhare lokpal ka kya hua anna ji,1
facebook_corpus_msr_322772,rajan khera हम aazaad ho k he rahenge woh to hamara haq hai pok ko प ा क ि स ् त ा न chodne k liye tayaar hai but इ ं ड ि य ा hatdarmi pe hai,2
facebook_corpus_msr_288102,hamaare|do|jawan|maare|hai|inke||maaro,3
facebook_corpus_msr_899196,chup chut mari ke vikas karoge aur wo bhi tum log,3
facebook_corpus_msr_394993,is babe ram dev di bund maro te naal is noo gaye da pishab vi pilao,3
facebook_corpus_msr_406982,sun beta gandu ashiq|tere behan ko kohinoor condam laga kar chodu|n behan ka louda|aur tune jo dp laga hai na|to beta tere pak jhande me mai aapna land saf karta hu|maine bathroom me tissue peppers ki jagah pak ka jhanda raha hu|tere maa ka bhosda,3
facebook_corpus_msr_300635,reservation casteism se aya h na ki,3
facebook_corpus_msr_300613,kya bjp sarkar dalito ke sath bhedbhav ki niti rakhati he,2
facebook_corpus_msr_1893433,mulle kal hi fatwa par fatwa denge kyuki unki dukaan ab bund hogi|mullo koi aur dhanda dekho|suwaro,2
facebook_corpus_msr_2081677,javed yar khan|yehi toh hum kah rahe hain ke milke raho|gaddaron ka saath mat do jo apni rajneeti kar rahe hain,2
facebook_corpus_msr_362528,plz ya asa kutta in harmiyo par or chodo,3
facebook_corpus_msr_360391,क ु छ pakistani न ा र े लग ा रह े थ े|कच ् च ी स ु प ा र ी म ी ठ ा प ा न क ा श ् म ी र बन े ग ा प ा क ि स ् त ा न|त ो हमन े भ ी कह द ि य ा|सफ़ े द ह ै च ु न ा|ल ा ल ह ै प ा न । ठ ो क े ं ग े इतन ा क ि पह ु च ज ा ओग े कब ् र ि स ् त ा न|:grinning_face: :grinning_face: :grinning_face:,2
