face_id,content,label
facebook_corpus_msr_2032030,^ bengali moron,3
facebook_corpus_msr_1723844,you ppl now feel everything odd by muslims|let us separate all the muslims to a particular state n feel tension n noise free|wt u say mr s nigam,2
facebook_corpus_msr_1525124,but ur actions are totally against ur statement,1
facebook_corpus_msr_429841,i do not look at this as a battle infosys chairman,2
facebook_corpus_msr_332567,hope delhi police will take action and bjp will find a way to blame aap for it,3
facebook_corpus_msr_2127065,indian express|pl said the position of your friend congress also|and your comments are against bjp and ss get the majority in bmc,2
facebook_corpus_msr_441432,does india lack educated|intelligent and honest people to run the government,2
facebook_corpus_msr_439520,do you have enough infrastructure and able people to stop hacking and other tech related crimes|without preparation you have seen results of demonisation|are you prepared to go digital,1
facebook_corpus_msr_2260855,savage|:face_with_tears_of_joy: :face_with_tears_of_joy:,2
facebook_corpus_msr_2020816,hahahahha u nailed it sir,2
facebook_corpus_msr_496652,happy independence day to all beloved nation of india with love from kabul afghanistan,1
facebook_corpus_msr_329949,u r one buchokd kind of person who just have hatred against a particular person party no matter what is being said abt you hv to cry|and if u really want to ask question where ur mouth was in dirt in when of our soldier were killed in india s biggest ever naxal attack|had u asked upa govt abt it,3
facebook_corpus_msr_326775,when the indian troops were advancing towards lahore in|they faced severe resistance from the pakistani armed forces|to boost the morale|the indian commander told the troops on the wireless communication that lahore is only miles away|at that time|the communications were not encrypted and both forces could intercept each others communication|one of the pakistani soldier also heard this conversation from his bunker|there was a sign near the bunker which read lahore miles|he got out from the bunker|took the sign and moved towards the advancing indian troops for some yards and posted a modified sign there|it now read lahore|bloody miles|jatin jitin kapoor do not talk about attitude in front of pakistanis,3
facebook_corpus_msr_445903,rome was not built in a day|and here we are talking of india|the biggest democracy of the world|one man has stood up to make the change he wants to see in the country|what has not been done in the last yrs he is doing in a methodical check to clean india|be a citizen of india and stop the insult of your motherland|stop being a influence of stupid politics of the stupid indian political parties|be the citizen of india|not the religion or party politics|this is for citizens with brains,2
facebook_corpus_msr_331406,who needs nsg|we are getting uranium any ways|and tech,2
facebook_corpus_msr_434469,if u want in detail ask a paint shop owners,1
facebook_corpus_msr_397537,i am from afghanistan and grew up and living among afghans here you will find love for india in the heart of every single afghan and will find hate for hypocrite pakistan i think we should not waste time on whether pakistan is terrorist state or not bcz everyone knows that pakistan is not only supporting terrorist but pakistan itself is terrorist it s just time to take action against it long life india afghanistan friendship and brotherhood,3
facebook_corpus_msr_418969,good administration skills to do any thing in any economical conditions also,1
facebook_corpus_msr_322741,come on babe|heads are waiting for you|but first ask those generals if they are still alive who wanted to do breakfast in lahore in|ask them how warmly pakistanis will welcome you,3
facebook_corpus_msr_327996,actions needed other than fooling this nation thru communal polarisation|,1
facebook_corpus_msr_405068,time has come all leftist student should either banned or left our country|no tollence for these criminals,3
facebook_corpus_msr_348753,our soldiers are sacrificing their life for our nation and our national party is celebrating do u not feel necessary to postpone this event in respect of our brave soldiers,1
facebook_corpus_msr_401300,safety of cows is more imp acc to our current government,2
facebook_corpus_msr_1775234,just kep checkin on evm jumla will lose evrywhr,1
facebook_corpus_msr_2018511,i salute every working woman who spend quality time with kids and excel at workplace too|being a homemaker is her choice|that s it|i am skeptical how magnanimous she may be to accept her husband s choice if he intends to be a homemaker|men also have equal rights to be at home or work|most of the parents look for a groom who earns fat some so that the woman gets the privilege to stay home|nobody is born to work|irrespective of the gender|if one wants to take a backseat in their career|it s the other one s responsibility to take lead|being a homemaker is one s choice and that privilege can be taken by both man and woman,2
facebook_corpus_msr_449512,modi ji please put rti in political parties so that they can disclose the donations recvd from were,2
facebook_corpus_msr_332714,there is something like go pro which is attached to helmets,1
facebook_corpus_msr_1833387,to whom from we are fighting for freedom now,1
facebook_corpus_msr_456107,better to explain it would give competition to ktm duke|not to royal enfield|:face_with_tears_of_joy: :beaming_face_with_smiling_eyes:,1
facebook_corpus_msr_2029783,the harassment took place in the presence of policemen and mediapersons,3
facebook_corpus_msr_1805027,anna jee aap aram se so jai|jb congress ki government aigi tb utna|lokpaal lokpaal bolte huwe,2
facebook_corpus_msr_379306,gur meher kaur where r u|can u tell me who killed our jawans now|pakistanis or their guns,2
facebook_corpus_msr_325944,now india will start striking back through twitter haha|bring antony back to the position if you people are incapable|he was not an extremist by nature but surely a man of action not words like you people|inch|surgical strike like the end of pakistan haha only good for publicity,1
facebook_corpus_msr_322596,he knows the power of pakistan abd he also knowns that toilets should make first,2
facebook_corpus_msr_1833366,gau rakshaks have got license to kill from the government|only muslims r lynched by these goondas,3
facebook_corpus_msr_506608,nothing interesting|stay away|financial system fail in india|no longer gwoth story|waste of time,1
facebook_corpus_msr_371576,these is not only in up but in maharashtra thane mumbai everywhere,1
facebook_corpus_msr_2203256,oh really,1
facebook_corpus_msr_1805444,yes|you already joined rss,2
facebook_corpus_msr_2018655,does that mean kids of all working women are puppies,2
facebook_corpus_msr_1521897,gods own country is not any more it evils own country|hindus will be treated like saitan or judas,3
facebook_corpus_msr_1804889,it is the greatness of ak that he has not spoken a word against anna|but anna has been exposed and now i have a doubt about his mission|as even the neighbouring village is not following him,1
facebook_corpus_msr_451555,is it good time to start accumulate for long term,1
facebook_corpus_msr_495665,just to be picky on the post|i see only|cr|in sindhu s list|:winking_face:,1
facebook_corpus_msr_407788,you are slave of one family|and country is being leaded by a leader in real sence and hence people like you can not handle,3
facebook_corpus_msr_405502,yeah|there are people who destroyed masjid also|all shud b punished|wen god hav not permitted violence|who on earth are thos people for this kind of act,3
facebook_corpus_msr_472962,please ask question to finance minister what is the need of rs note,1
facebook_corpus_msr_378900,sale sab neta o ko boder pe bhejdo use ke bad dekho jaan ki kimat kya hoti hai hai aur hamare javano ki kimat kya hoti hai tab malum padega pakistan he nahi rahenga,3
facebook_corpus_msr_233530,rohit hi|now govt should take a strong decision against the internal enemies|bastar is a beautiful place of chhattisgarh,1
facebook_corpus_msr_1724321,actually i feel really bad to heard this type of word,3
facebook_corpus_msr_497683,gst shall exclude renewable energy sector big impact seen in renewables costs if gst doesnt exclude them,1
facebook_corpus_msr_1617885,sanchari chakraborty i heard this news on abp ananda that bikram and ms chauhan were returning from a party and both of them were drunkened|do not be so intolerant,3
facebook_corpus_msr_1907018,save and support hindu,1
facebook_corpus_msr_2041554,him allowing it to be aired makes him a shameless rogue huh|if he had not allowed it to be aired|i wonder what else people like you would be calling him|i am not his fan in the least|just pointing out the obvious|no matter what one may do|society and people are gonna throw them in negative light|hypocrisy of humans as always,3
facebook_corpus_msr_2280106,they better protest|oh wait that just happens in stupid america|because too many people have no jobs|just busy complaining and walking around with vaginas on their heads|lol,3
facebook_corpus_msr_532088,saving is injurious to health|where you save cholesterol|hyper tension|all life style disease|while saving|ha ha ha,2
facebook_corpus_msr_422018,lol :face_with_tears_of_joy: rahul performed last rituals for congress and now to poor sp has the same fate|dear congress and left there should be some thing wrong with your politics or with your policy of appeasement of minority s and making the majority un happy|like providing benefits to widows of some religions i do support the fact the eligible under privileged should be supported with out considering his her cast or religion but simply based on their eligibility or circumstances|or else the part who act or actually does and propagate upliftment of every one as a nation will be winning,2
facebook_corpus_msr_406851,modi our pm my vote for pm in also :thumbs_up:,1
facebook_corpus_msr_1391502,congrats to era,1
facebook_corpus_msr_422996,no they are not|but it s not cool when a software manufacturer leaves you hanging with an app that s supposed to backup and restore your data stops working and they will not do a thing about it,1
facebook_corpus_msr_1600563,vikram|singh|i think|you do not know|congress has been kicked out from centre,2
facebook_corpus_msr_400388,byta turkey say jitna marzi kr lyna magar wo pakistani k liye tumhari maa ko chod sakta gai,3
facebook_corpus_msr_462499,kamaraj annadurai mgr now jj|tamilnadu wont see such procession now after,1
facebook_corpus_msr_2280133,trump is the reason behind who shown this idea|:winking_face_with_tongue:,2
facebook_corpus_msr_381567,hmare pm sahb q nhi kuch kr rhe hmare sainic mr rhe h unko ab kuch krna chahiye,1
facebook_corpus_msr_329024,sad but true|indian cows have more protection than brave indian soldiers sad,2
facebook_corpus_msr_451878,nothing can compete royal enfield|it s a pride of a man,1
facebook_corpus_msr_1815511,opinion replug india has a racism problem|particularly against africans|and it is in denial,3
facebook_corpus_msr_401318,how mutilated|did those jawan pigs came into pakistan by crossing the loc or our army came to indian occupied kashmir loc|may be doges tried to eat their flesh but they did not like it because those jawans were starving since couple of days hahahahaha,3
facebook_corpus_msr_1887279,how it is related to pm modi|if jansatta indian express have any prejudice against pm,2
facebook_corpus_msr_2082474,mr|prateek nishant|secure method,2
facebook_corpus_msr_404109,cow in hinduism eating beef cow mata allowed in hinduism|rigveda declares|“ on the occasion of a girl ’ s marriage oxen and cows are slaughtered|” rigveda states that “ indra used to eat the meat of cow|calf|horse and buffalo|” manusmriti chapter verse says|“ it is not sinful to eat meat of eatable animals|for brahma has created both the eaters and the eatables|” maharishi yagyavalkya says in shatpath brahmin that|“ i eat beef because it is very soft and delicious|” apastamb grihsutram says|“ the cow should be slaughtered on the arrival of a guest|on the occasion of ‘ shraddha ’ of ancestors and on the occasion of a marriage|” vashistha dharmasutra writes|“ if a brahmin refuses to eat the meat offered to him on the occasion of ‘ shraddha ’ or worship|he goes to hell|”,1
facebook_corpus_msr_327961,stop giving statemens against pakistan|do it or,1
facebook_corpus_msr_1714344,mr|abhishek biswas do not mess with malayalis|nee po mone dinesha|mohanlal will be the bhim|in fact he will do it better than the actual bhim :face_with_tears_of_joy:,2
facebook_corpus_msr_1731632,obviously,2
facebook_corpus_msr_1775211,not like that before also lor of development happen in congress govt|just update the same development process i mean|list is very big brother do not say last years of independent our country achieved a lot maximum governance do not by cong govt|some highlights below fyi|:smiling_face: isro initated by our first pm nehru ji pvt bank s bring under rbi network spread across the country this achievement by our late pm indira ji computrise technology bring first time in india our late young pm rajive ji international investment brought by our ex pm mms ji adhar gst and various other initiatives for the benefit of our citizen are done in the period of cong regime|i hope you saw years of non cong govt in our state cm change in years of terms due to loot :smiling_face_with_smiling_eyes:,2
facebook_corpus_msr_443366,sir any view on psu stocks like mmtc|stc etc,1
facebook_corpus_msr_233835,kadi kaywai hogi etna bol ke palla chad lete hai ya din bad janta bhul jati hai ha ha ha,2
facebook_corpus_msr_495590,will that reach them in full|there comes the real scene,1
facebook_corpus_msr_425167,please comment on rain industry regarding today stellar result,1
facebook_corpus_msr_423041,since ce has nd highest oi and support at|so is it better to be a bull for short term even before election,1
facebook_corpus_msr_487613,alphageo and deep ind view pls|both are huge order book,1
facebook_corpus_msr_1735816,most cunning politician he is|he will do something which some body else will object and that people see him a hero|knowingly the percentage limit|where is the commitment|fake drama for next elections|and this pink brigade will march again on streets,3
facebook_corpus_msr_495694,please check calculation of sindhu i think its|cr,1
facebook_corpus_msr_2018515,she said it s her choice whether to stay at home or go to work|she is not criticising the one who choose to go to work,2
facebook_corpus_msr_1582221,all can be one only when religion is|not there|let marx be father of|all favoring capatalism then everything will be all right,2
facebook_corpus_msr_422668,colour of the car :police_car: is awesome,1
facebook_corpus_msr_2127062,idiot bjp in majority,3
facebook_corpus_msr_397550,shoaib khan lughmani u are from a pakistani city liar atleast change your facebook details,3
facebook_corpus_msr_2243858,indians|what the heck did that mean,2
facebook_corpus_msr_451979,dear cnbc video graapher|pls stand up from ur seat,2
facebook_corpus_msr_2137920,including fm jeithley,2
facebook_corpus_msr_472758,do you see further upside in sbi in near term from current levels,1
facebook_corpus_msr_1945548,by the way whose this girl,2
facebook_corpus_msr_1582206,u see china|is it a democratic country,2
facebook_corpus_msr_427293,this govt is only about pr and trolls|nothing on ground or reality,3
facebook_corpus_msr_400390,i m thankful to mr|president for raising kashmir issue with mozi i hope turkey will support us on all forums,1
facebook_corpus_msr_1737057,i also seen it|nothing on kejariwal||u dump|hindi samjh nahi aati kya,3
facebook_corpus_msr_2111171,dont be happy|feel happy,1
facebook_corpus_msr_2041639,yess,1
facebook_corpus_msr_445753,speechs wont work if ill thoughts still around you|political parties are exempted under income tax law to deposit old currency notes in their bank accounts,2
facebook_corpus_msr_482788,whats ur view on petrochemical companies like panama pet manali and all,1
facebook_corpus_msr_361219,now time has come to finish the pak from the map of world|this is the better time every young man of hindustan wants to finish the pak by hook or crook,3
facebook_corpus_msr_2052360,tim worstall|forbes on india s gdp data fudging|india has reported gdp growth of for the december quarter|that s just not a number i believe i am afraid|not when we try to consider the effects of demonetisation|,1
facebook_corpus_msr_1945605,who is dis idiot,3
facebook_corpus_msr_1493776,lol|which judiciary put a stay|pakistani juditiary showed that they are not corrupt like the indian juditiary|i bet if were a pakistani in india than he would be found guilty before his case would be presented in court|:face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,3
facebook_corpus_msr_470040,problem is morons commenting on things without even trying to understand what is being conveyed|government is not there to trouble honest guys in the name of recovering black money|today if the police take your family members to police station and keep them there for three days only to say that they did it for catching some thieves would you agree|,1
facebook_corpus_msr_451074,how to convert all your black money into white in easy perfectly legal steps|answer step create a political party|and get registered under representation of people s act||not a difficult task|there are more than registered parties who did not even contest lok sabha election|and ec cannot de register a party step donate all your black money to your party in parts|each part should be less than||you can make infinite such donations|and say that they came from people|according to the rp act|the political parties are not required to report to the election commission of india eci the name of the individuals or organizations from whom they have received donations of amount less than rs|||step go to bank|deposit all this amount in the party s account|no need to pay any income tax|political parties are exempted from income tax step withdraw the amount as and when you need|in rupee notes it is all white|since political parties are not under rti|you can not ask them how they spent their money enjoy your wealth|* moral of the story all political parties are same|all they do is follow the letter of law like above example kill the spirit which is politically correct but ethically incorrect|but in the process teach you about how one can legally generate enormous wealth and still talk about ideals and concern for poor people|is not it fascinating,2
facebook_corpus_msr_2159074,tamil nadu has not voted to bjp|hence modi has decided not to put one governor who is been visiting guest how he will understand the people expectation|every body punishing the common man,2
facebook_corpus_msr_1723313,one gets a feeling that he too wants a national award|now since he has tweeted against minorities|it will be like additional qualification|will not be surprised that he gets this award next year itself,3
facebook_corpus_msr_483361,what was the three main reason to be replaced him,1
facebook_corpus_msr_1818428,violence against pests|dont u kill pests when their no|increases|same thing here too|where there r pests the environment is clean but ut starts deteriorating when their population increases above,3
facebook_corpus_msr_401459,modi or yogi|he is terrorist attacked talaq|cow mother|he doing religion politics,2
facebook_corpus_msr_483848,smart guy but he has to come out clean from coal scam,1
facebook_corpus_msr_406842,why to stop bjp|let something good be happen in india,1
facebook_corpus_msr_495071,yup|i little while after i quit|they were like we can not handle the business all by ourselves and they sold it|tong,1
facebook_corpus_msr_1723992,sonu is right,2
facebook_corpus_msr_379219,modi se sirf nenda he kar saktey hai aur kuch nahi pher bhi i proud i am indian wah is leya ki hamarey desh key jawan border pe lad rahey hai aur cow rakshak desh me lad rahey hai,2
facebook_corpus_msr_1956982,so from now on|sadhus and sanyasis abandoned their tapasya in jungle and mountains|they are now either politicians or businessmen|thousands of young persons gave their lives never look after the positions after independence|but now those are supposed to uplift the characters of general public they themselves hankered after position and money,2
facebook_corpus_msr_1510572,great,1
facebook_corpus_msr_496955,it s been a tough day since the last two days,1
facebook_corpus_msr_1922799,shiv sena mp ravindra gaikwad who assaulted air india staff member takes a train to mumbai|after being barred by airlines,1
facebook_corpus_msr_1582258,d raja has written it|we can ignore the article,2
facebook_corpus_msr_398289,surgical strike by pakistan army indian soldiers killed|snakeeagle pakistan defence command,3
facebook_corpus_msr_446104,let bjp come forward n disclose source of all donations received from crony capitalists,2
facebook_corpus_msr_2082494,now banks r trying to focus on such illegal income|which is risk free|customer now must make the cash counters of banks crowdy|fm of india is busy in manipulating the records to prove demonization as success,2
facebook_corpus_msr_399220,kamin|wait when ur heads will be cut then u say all this dunce,2
facebook_corpus_msr_414782,remember when we all used to squeeze into the back seat|good times,1
facebook_corpus_msr_445157,there are lot of chutiyas who points out bikes and things|look at big picture guys|lot of black money is coming back to bank|soon interest rate will be less and less and there are lot of things will happen in the favour of our nation,3
facebook_corpus_msr_115514,its not over rated|infact its under rated|it is definitely producing a lot of unicorns|standing between university of california and mit|https venturebeat|com want to boost your chances of building a unicorn be a guy and go to stanford university|utm content socialchamphjn few ue utm medium social utm source facebook|com utm campaign socialchamp|io most people s comments are biased|in the sense they either did not achieve being in iit|or feel they did not get appreciated for their field by family and friends coming from other colleges,2
facebook_corpus_msr_465689,after us|there will be our future generation|and after them there will be their future generation|the human population will survive in the long run,1
facebook_corpus_msr_445610,awareness required for the ground level businessman|state level ministry to be strict for baning cash transaction|a businessman is earning of profit for the goods today|modi ji please form a policy to control market price|a pan shopkeeper is earning much more than an engineer today,2
facebook_corpus_msr_439524,can any organization focus on agriculture practice with way|if possible connect with current scenario|like real time weather information and best practices with local condition for farmer,1
facebook_corpus_msr_397540,when you stop giving bread to a dog afg|he will definitely bark at you :grinning_squinting_face: :grinning_squinting_face:,3
facebook_corpus_msr_1985360,situations are different|on the field and off the field|mixing em up is stupidity,3
facebook_corpus_msr_1723629,to some extent he is right|but it s applicable to all religion not only azaan,2
facebook_corpus_msr_1805013,anna you were and are in bjp|so you can not join opposite party|so be their in bjp|keep working,2
facebook_corpus_msr_2167577,entertainment call me by your name is about young love|capturing with marvellous felicity that breathless flush of feeling which overcomes all thought|shubhra gupta,1
facebook_corpus_msr_1805548,anna is a lost man,3
facebook_corpus_msr_1034372,this is against remarks of court,2
facebook_corpus_msr_322279,in she was a princess|in between to she transformed into a queen but without a permanent king,1
facebook_corpus_msr_584577,nitin tiwari learn to respect the person|n he montek singh ahluwalia has a great mind indeed,2
facebook_corpus_msr_439530,pirated softwares and applications are being used in india and most dangerous for us|hackers business is being helped,1
facebook_corpus_msr_1737058,exactly|indian express|go to you tube and get the facts right|he just spoke like any indian wud think,2
facebook_corpus_msr_399822,:cherry_blossom: bot :seedling: powered :weary_face: by :kissing_cat_face: ishaq :pensive_face: zada :hotel: comment block poke me :kissing_cat_face: india tv :heart_suit: c h α υ δ h r ψ s :rose: β ο τ τ ε r :heart_suit: :office_building: monday may :hotel: add close me :heart_suit: india tv :hospital: comment late detik happy :convenience_store: auto comment by ishaq zada :Japanese_castle: :magnifying_glass_tilted_right: auto run|tk :light_bulb:,1
facebook_corpus_msr_412649,how is your health sonia hope fine an rmbr devs prediction baby girl for you,1
facebook_corpus_msr_413252,doctor has one thing in mind|health of his or her patient|he cannot let it choose by some chemist who regularly give bribe to a drug inspector|most of time they give schedule drug without prescription,3
facebook_corpus_msr_2032061,may be she is in the grab of hindu|misleading us here|fake id,2
facebook_corpus_msr_1922874,u left he came in pantry car coach,2
facebook_corpus_msr_1723246,i support the statement|its does not have to be religious every time|i even hate when during durga pujas people put loudspeakers|i remember the time when i had class th board exams and one speaker was just beside my room|i used to curse them a lot|people do not speak when a muslim or a hindu is dying of hunger or poverty but will now all gang up against sonu nigam|god bless humanity,2
facebook_corpus_msr_398279,ok mr|digviajy fine lets write what we want to talk on bullets and fire them on pakistan,2
facebook_corpus_msr_397840,simply denying is not sufficient they have to ensure these beggars should not enter in our territory,3
facebook_corpus_msr_2052361,only a time of election he remembers god varanasi,1
facebook_corpus_msr_1762566,nice joke by our respected president|there is poison content in the roots of tree called india|unless that content is removed|we can expect happiness only in words not in reality,3
facebook_corpus_msr_2082442,ashish kr i have talked of cyber crime and not of criminal taking money physically after withdrawing from the bank|do not negate an idea by foolish example even without understanding an issue,3
facebook_corpus_msr_413843,sherin i cannot make a tough comment because of you|even then|let me make the comment|how much paid for cnbc tv||read the comment with attitude,1
facebook_corpus_msr_497855,sweet dreams dream that make you not to sleep even with the sleeping pill,1
facebook_corpus_msr_412794,does it include precious metals or just pluses and cereals only,1
facebook_corpus_msr_445736,mr kaleem you and your people will be the first wishing to get the lucky draw|any good step u condemn but u are the first one to take advantage of the things,2
facebook_corpus_msr_2379977,fake publisity nothing else|,3
facebook_corpus_msr_2241662,non of used,1
facebook_corpus_msr_399540,plz do not show this news repeatedly|we are getting tension,1
facebook_corpus_msr_473759,* pure desh me afra tafri ka mahool hai|india ki janta garib hai|ye maar asli pe mari hai modi ji ne|ye acha nhi kiya bjp ne pura vyapari varg roo raha hai khun ke aansu bjp we shame on you * * b|j|p|* :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: * modi|* :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: :cross_mark: * we realy shame on you modi ji|*,1
facebook_corpus_msr_443398,hi could you ask dilip bhat regarding e governance theme stocks like sak soft|aksh optimizer etc,1
facebook_corpus_msr_451883,exactly what im trying say theyre different but yash raj chabbra does not get it,1
facebook_corpus_msr_451082,the political class is a joke in this country|partisan media adds to intellectual famine in the country|democracy of mediocrity,2
facebook_corpus_msr_379254,bihar ke kitne now jaban hai sb ko lga do duty pakistan ki bahan chud jayegi,3
facebook_corpus_msr_2379969,when u guys study|do u really study,2
facebook_corpus_msr_1805242,may be bjp had financed anna from the very beginning for all his drama,2
facebook_corpus_msr_2018624,this woman thinks spending an hour with one s own kid is a choice|she annoys me,3
facebook_corpus_msr_1425123,chronological of events of past few days is this a secularism||the rape of a six year old girl in an east bangalore school has raised questions as why rapist had been free under appeasement policy|congress govt|original party of secularism in meerut case|it is a clear cut case where multiple madarassa involved into heinous crime but no action not even discussion|up govt|secular party and baby of congress kerala vande matram kand|now latest faizabad brutal rape and murdered case|it it much more brutal than nirbhaya case and five people had involved into heinous crime but only one has been arrested why|up govt|secular party and baby of congress|it is amazing that toi prints a very small news on page dated aug|hilarious part is this very same paper claim leader of secular bogie but whole secular media has discuss issue at length of muh main roti dal dee kand of shiv sena mp|the mp was frustrated on the quality of food without knowing the religion of the person|http i|bhaskar|com article ht up luck fizabad girl kidnep gangrape dead latest crime news pho|html yesterday|loni|ghaziabad case|where girl has been allegedly raped by other community person of age years and police say the case appears to be one of molestation up govt|secular party and baby of congress these all are just week s or days news|nation should stop responding to criminals based on their religion rather than crime intensity,3
facebook_corpus_msr_1723739,his frustration of being jobless nowadays pushes in such a deep shock,3
facebook_corpus_msr_470253,best test of patriotism let people die chanting vande modi without money and food like in british rule,1
facebook_corpus_msr_1805698,this is good for aap,1
facebook_corpus_msr_398271,person who himself has been thrown out from his post is advocating and giving expert opinion on international issues,3
facebook_corpus_msr_1723354,whoever dnt like loudspeakers in temple r mosque|raise your hand and put thm on ur ears|every problm will be solved|be united|jai hind,2
facebook_corpus_msr_1563592,amazing is not it|that liberals today use the fascism because they parrot it|if they knew what fascism really was|larger and larger government that oversaw private business and regulated it and taxed it to death|maybe they would not be so fast to use because of how that description is so eerily close to how democrats govern|what else is a fascist trait|going after churches and places of worship|putting limits on what people can say|even in the privacy of their own homes|widespread domestic spying|all things done by the obama administration and yet none of them would think to use the word fascist to describe those years|then again|until trump came along|most of them did not know what the word meant until it became part of the script|how to whine on social media in easy steps,2
facebook_corpus_msr_495634,only if similar amounts come in like dis for preparation towards|the story could be way different|even the appreciation for our athletes stinks of politics,1
facebook_corpus_msr_1722967,u people do it all da tym|u do not hv anything else to do|except religion,3
facebook_corpus_msr_2111151,shyam nath|as per intelligence report there has happened conversions in these past years and police had investigated the case regarding all the conversions and they have found that not even one among these were forced upon them|they even could not find any proof for love jihad as well|as per their investigation|it was found that all the conversion were happened as an ideological change only,1
facebook_corpus_msr_491015,thanks to u guys u guys rock|i l catch u tomm,1
facebook_corpus_msr_451922,why are they crying on stage|coz of launching getting delayed,2
facebook_corpus_msr_452761,how is it going to compete with re in terms of design :confused_face:,1
facebook_corpus_msr_413999,pakistan pm s daughter maryam nawaz sharif and son in law safdar have also been named in the papers,1
facebook_corpus_msr_469184,the effect to economy is reflected by the markets first|see how the markets have fallen from past days|and how gdp forecast is being cut down|its an clear indicator that the decision taken is goin to cost a lot in terms of future growth and the inr is getting weaker day by day at some point of time will vertically spike inflation,2
facebook_corpus_msr_1723001,being a hindu i say you must have asked that person to lower his bhajan volume as someday he or his family members may also fall sick,2
facebook_corpus_msr_447419,very good work that ever a india pm had done but corruption,2
facebook_corpus_msr_1561817,indian democracy highly educated officers have to listen to filthy mla goons,3
facebook_corpus_msr_1906963,instead of attacking our muslim brothers they should attack seculars and kill all them,2
facebook_corpus_msr_495772,hence proved silver has times the value of bronze well they deserve it anyways,1
facebook_corpus_msr_334896,do not have enough number|poor chap even after labour work of sonjya madam|congress not shown sympathy,1
facebook_corpus_msr_1805624,join bjp bro thats your right place :zipper-mouth_face: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,2
facebook_corpus_msr_328318,vyapam scam biggest scam of all say something please no lies :face_with_tears_of_joy:,2
facebook_corpus_msr_1723079,azaan aur namaaz aur prayer everything happens at its time|you should do your time management rather than targeting any religion,3
facebook_corpus_msr_425205,sensex flew to high|without theories|let s see how long|if it can fly to mars|because it s not satisfied,1
facebook_corpus_msr_495714,now you guys are spending money|if you spend even before definitely you people could see many champions|it s a fact and faith|,1
facebook_corpus_msr_447222,deepak do you have any solution for stopping black money,2
facebook_corpus_msr_474171,sir u are on right track|it is democracy and opinions will differ,1
facebook_corpus_msr_1710272,its very easy to be critical|how have you contributed to the country s success|you people dont even pay taxes,1
facebook_corpus_msr_420668,yogi adityanath to be up cm ka haath mai ustraa|:face_with_tears_of_joy: :face_with_tears_of_joy: totaly wrong step by bjp|he just cant control his mouth involved in many controversies|not a good choice at all|:face_with_rolling_eyes: :thumbs_down: :thumbs_down: :oncoming_fist: :oncoming_fist:,1
facebook_corpus_msr_325756,i m sending my dick for yor daughter||she s gonna love it,3
facebook_corpus_msr_382784,:mushroom: love you :red_heart: abp news :red_heart: :mushroom: add close • » abp news like comment back surprise engbot|tk surprise,1
facebook_corpus_msr_2127058,indian express will b the congress in media industry,2
facebook_corpus_msr_2041618,love kangana and she is absolutely rihht,1
facebook_corpus_msr_413448,cnbc tv should thank to arnab goswani for these figs,1
facebook_corpus_msr_1893368,yes and hidden agenda is to empower muslim people and not mulla s who are controlling islam,2
facebook_corpus_msr_1692628,will people vote for years of mismanagement by bjp in mcd|can not believe,2
facebook_corpus_msr_2018469,and she is lucky she has a choice|every working mother would love to spend more time with family|but for so many the reason to work is because they need the money to run the home|she comes across as some kind of twit,2
facebook_corpus_msr_1805285,nation has seen how you were busy making profile of kiran bedi and gen vk singh,2
facebook_corpus_msr_334031,first gun down maoist political then maoist and then naxlide operating active leader one by one without mercy|they are brutal killer and do not need human right or any other fundamental rights to deal with them,1
facebook_corpus_msr_323837,did she use her dress as a parachute to land on ground,2
facebook_corpus_msr_495731,salman khan is the only person that sees both the olympians equally and give both of them equal money,1
facebook_corpus_msr_2082600,totally wrong decision,3
facebook_corpus_msr_496691,special message to all of u|always help poor|orphans and needy people,1
facebook_corpus_msr_434505,will there any growth or is it better to sell now,1
facebook_corpus_msr_2018697,i think it s hers version of feminism|which i consider mainstream|the feminism you talk about is not at all feminism|it s actually a kind of bully thing,2
facebook_corpus_msr_1274976,what about bjp|why not freedom from bjp,2
facebook_corpus_msr_1805100,you have no right to talk about arvind|it is arvind who brought you to delhi and gave the fame you aretoday|why not start a lokpal dharana against the present government now without the help of arvind,1
facebook_corpus_msr_474714,just saying whatever comes to mouth doesnt make a leader,2
facebook_corpus_msr_1525363,i can not understand why hindus object any one eating meat|beef|pork|chicken|etc|we the human beings are made of flesh|we eat food with our tongue of flesh|we produce children out of sex with flesh of man woman|the whole of our lives are around flesh when it comes to eating flesh may be any kind then a hindu finds it against his religion|it is god of hindu who made him her of flesh,3
facebook_corpus_msr_1805233,this old venomous fellow is promoting terrorism bjp in india :pouting_face:,3
facebook_corpus_msr_507162,i am also interested to purches such phones but price give after home dilevery,1
facebook_corpus_msr_484386,hi|what about malu paper share is going down|may i know why,1
facebook_corpus_msr_324369,he is afterall a human being na|if he was a cow we could have provided|no offence,2
